File,Time,Fitness
points_prob610_1.txt,0.05283093452453613,2582.039683952151
points_prob610_10.txt,0.05278825759887695,2585.2349242027453
points_prob610_100.txt,0.08176946640014648,168.85436167794583
points_prob610_11.txt,0.055849552154541016,2555.3687876469753
points_prob610_12.txt,0.06087779998779297,2576.1916061011434
points_prob610_13.txt,0.05685710906982422,2596.371680522915
points_prob610_14.txt,0.05684065818786621,2588.770991792568
points_prob610_15.txt,0.055889129638671875,2566.956788567777
points_prob610_16.txt,0.059819698333740234,2585.061770397384
points_prob610_17.txt,0.05684995651245117,2561.154984008919
points_prob610_18.txt,0.05579662322998047,2567.982841184947
points_prob610_19.txt,0.05983710289001465,2544.047782584425
points_prob610_2.txt,0.05883669853210449,2558.6452123589365
points_prob610_20.txt,0.057804107666015625,2569.4344441991643
points_prob610_21.txt,0.05184125900268555,2555.8204764105703
points_prob610_22.txt,0.05882692337036133,2549.765264172484
points_prob610_23.txt,0.059828996658325195,2580.8107734148366
points_prob610_24.txt,0.06082439422607422,2572.995153435817
points_prob610_25.txt,0.05887556076049805,2618.389116788576
points_prob610_26.txt,0.059873104095458984,2599.9605045381745
points_prob610_27.txt,0.05189871788024902,2557.0363325169956
points_prob610_28.txt,0.05784320831298828,2580.333819275505
points_prob610_29.txt,0.058869123458862305,2597.8399245872442
points_prob610_3.txt,0.0538792610168457,2581.705646638399
points_prob610_30.txt,0.05982518196105957,2581.0725514306246
points_prob610_31.txt,0.054827213287353516,2541.2860445370857
points_prob610_32.txt,0.06379318237304688,2611.281566866187
points_prob610_33.txt,0.06281614303588867,2584.6769656818774
points_prob610_34.txt,0.05984044075012207,2540.899105486714
points_prob610_35.txt,0.05584454536437988,2526.427739867179
points_prob610_36.txt,0.05981945991516113,2554.768584952866
points_prob610_37.txt,0.06081414222717285,2600.4023844031617
points_prob610_38.txt,0.058832645416259766,2600.8239756833705
points_prob610_39.txt,0.05984044075012207,2578.2365073818305
points_prob610_4.txt,0.058840274810791016,2555.38310348494
points_prob610_40.txt,0.05784487724304199,2577.47431317536
points_prob610_41.txt,0.05285501480102539,2614.144236577702
points_prob610_42.txt,0.05982613563537598,2575.0409173068047
points_prob610_43.txt,0.05884361267089844,2578.102350984338
points_prob610_44.txt,0.061818599700927734,2595.8791993534805
points_prob610_45.txt,0.05983400344848633,2560.543507661816
points_prob610_46.txt,0.05582857131958008,2568.9114839319195
points_prob610_47.txt,0.05788469314575195,2588.6673192771664
points_prob610_48.txt,0.060874223709106445,2521.0170945211075
points_prob610_49.txt,0.058852434158325195,2593.9828965384004
points_prob610_5.txt,0.05684661865234375,2565.3379901649787
points_prob610_50.txt,0.05385541915893555,2554.1608101155757
points_prob610_51.txt,0.04985857009887695,2572.7891700116447
points_prob610_52.txt,0.05584979057312012,2572.0062884506933
points_prob610_53.txt,0.061783552169799805,2572.214412889905
points_prob610_54.txt,0.06379103660583496,2546.437673320438
points_prob610_55.txt,0.05385589599609375,2539.8371181970538
points_prob610_56.txt,0.05688834190368652,2561.5366273735453
points_prob610_57.txt,0.05283713340759277,2565.2619867674025
points_prob610_58.txt,0.05783677101135254,2585.00272947311
points_prob610_59.txt,0.053835153579711914,2595.0724855118274
points_prob610_6.txt,0.056858062744140625,2553.8377758578854
points_prob610_60.txt,0.05688810348510742,2563.2849609564028
points_prob610_61.txt,0.05485177040100098,2568.724019013944
points_prob610_62.txt,0.05481767654418945,2573.9334706655304
points_prob610_63.txt,0.06082582473754883,2566.3806725123327
points_prob610_64.txt,0.05683255195617676,2583.7322164947536
points_prob610_65.txt,0.05683302879333496,2541.9165680879714
points_prob610_66.txt,0.05784463882446289,2541.332338785375
points_prob610_67.txt,0.04288029670715332,2546.447919365692
points_prob610_68.txt,0.06283116340637207,2563.8016159611216
points_prob610_69.txt,0.053832292556762695,2565.5416868611437
points_prob610_7.txt,0.048836708068847656,2605.292208910686
points_prob610_70.txt,0.0608217716217041,2576.9009339558725
points_prob610_71.txt,0.061847686767578125,2572.375092255811
points_prob610_72.txt,0.05884265899658203,2560.4746993917415
points_prob610_73.txt,0.09769845008850098,2612.6872605415524
points_prob610_74.txt,0.05687403678894043,2590.6692417471327
points_prob610_75.txt,0.0628056526184082,2557.919808865564
points_prob610_76.txt,0.059822797775268555,2556.9090205922075
points_prob610_77.txt,0.05382585525512695,2545.850651950233
points_prob610_78.txt,0.056874752044677734,2592.2957219237696
points_prob610_79.txt,0.05680131912231445,2586.8917621046057
points_prob610_8.txt,0.05188322067260742,2583.353255512644
points_prob610_80.txt,0.05784797668457031,2571.2824998531983
points_prob610_81.txt,0.05984163284301758,2548.024264044374
points_prob610_82.txt,0.05189704895019531,2611.3640411514675
points_prob610_83.txt,0.057842254638671875,2543.0857398452376
points_prob610_84.txt,0.05085921287536621,2578.9894190577356
points_prob610_85.txt,0.059831857681274414,2533.1125535197975
points_prob610_86.txt,0.05385708808898926,2601.065220841312
points_prob610_87.txt,0.050844669342041016,2610.62364498044
points_prob610_88.txt,0.05581378936767578,2591.75440819688
points_prob610_89.txt,0.06186318397521973,2556.3222884381084
points_prob610_9.txt,0.055802345275878906,2599.1132952941607
points_prob610_90.txt,0.05485272407531738,2579.348034882497
points_prob610_91.txt,0.05684638023376465,2576.99676817688
points_prob610_92.txt,0.05783867835998535,2520.159463694126
points_prob610_93.txt,0.0498805046081543,2553.934774878344
points_prob610_94.txt,0.06080126762390137,2612.534287150808
points_prob610_95.txt,0.06078839302062988,2551.838229278957
points_prob610_96.txt,0.06480884552001953,2585.0712108339335
points_prob610_97.txt,0.05687880516052246,2625.7217449977984
points_prob610_98.txt,0.05988025665283203,2605.808684513881
points_prob610_99.txt,0.0578458309173584,2586.206433035719
